a_c_c_x___A_b_s_o_l_u_t_e_ _e_n_e_r_g_y,a_c_c_x___A_v_e_r_a_g_e_ _p_o_w_e_r,a_c_c_x___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e_ _C_o_u_n_t___0,a_c_c_x___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e_ _C_o_u_n_t___1,a_c_c_x___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e___0,a_c_c_x___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e___1,a_c_c_x___E_C_D_F___0,a_c_c_x___E_C_D_F___1,a_c_c_x___E_C_D_F___2,a_c_c_x___E_C_D_F___3,a_c_c_x___E_C_D_F___4,a_c_c_x___E_C_D_F___5,a_c_c_x___E_C_D_F___6,a_c_c_x___E_C_D_F___7,a_c_c_x___E_C_D_F___8,a_c_c_x___E_C_D_F___9,a_c_c_x___E_n_t_r_o_p_y,a_c_c_x___H_i_s_t_o_g_r_a_m_ _m_o_d_e,a_c_c_x___I_n_t_e_r_q_u_a_r_t_i_l_e_ _r_a_n_g_e,a_c_c_x___K_u_r_t_o_s_i_s,a_c_c_x___M_a_x,a_c_c_x___M_e_a_n,a_c_c_x___M_e_a_n_ _a_b_s_o_l_u_t_e_ _d_e_v_i_a_t_i_o_n,a_c_c_x___M_e_d_i_a_n,a_c_c_x___M_e_d_i_a_n_ _a_b_s_o_l_u_t_e_ _d_e_v_i_a_t_i_o_n,a_c_c_x___M_i_n,a_c_c_x___P_e_a_k_ _t_o_ _p_e_a_k_ _d_i_s_t_a_n_c_e,a_c_c_x___R_o_o_t_ _m_e_a_n_ _s_q_u_a_r_e,a_c_c_x___S_k_e_w_n_e_s_s,a_c_c_x___S_t_a_n_d_a_r_d_ _d_e_v_i_a_t_i_o_n,a_c_c_x___V_a_r_i_a_n_c_e,a_c_c_y___A_b_s_o_l_u_t_e_ _e_n_e_r_g_y,a_c_c_y___A_v_e_r_a_g_e_ _p_o_w_e_r,a_c_c_y___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e_ _C_o_u_n_t___0,a_c_c_y___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e_ _C_o_u_n_t___1,a_c_c_y___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e___0,a_c_c_y___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e___1,a_c_c_y___E_C_D_F___0,a_c_c_y___E_C_D_F___1,a_c_c_y___E_C_D_F___2,a_c_c_y___E_C_D_F___3,a_c_c_y___E_C_D_F___4,a_c_c_y___E_C_D_F___5,a_c_c_y___E_C_D_F___6,a_c_c_y___E_C_D_F___7,a_c_c_y___E_C_D_F___8,a_c_c_y___E_C_D_F___9,a_c_c_y___E_n_t_r_o_p_y,a_c_c_y___H_i_s_t_o_g_r_a_m_ _m_o_d_e,a_c_c_y___I_n_t_e_r_q_u_a_r_t_i_l_e_ _r_a_n_g_e,a_c_c_y___K_u_r_t_o_s_i_s,a_c_c_y___M_a_x,a_c_c_y___M_e_a_n,a_c_c_y___M_e_a_n_ _a_b_s_o_l_u_t_e_ _d_e_v_i_a_t_i_o_n,a_c_c_y___M_e_d_i_a_n,a_c_c_y___M_e_d_i_a_n_ _a_b_s_o_l_u_t_e_ _d_e_v_i_a_t_i_o_n,a_c_c_y___M_i_n,a_c_c_y___P_e_a_k_ _t_o_ _p_e_a_k_ _d_i_s_t_a_n_c_e,a_c_c_y___R_o_o_t_ _m_e_a_n_ _s_q_u_a_r_e,a_c_c_y___S_k_e_w_n_e_s_s,a_c_c_y___S_t_a_n_d_a_r_d_ _d_e_v_i_a_t_i_o_n,a_c_c_y___V_a_r_i_a_n_c_e,a_c_c_z___A_b_s_o_l_u_t_e_ _e_n_e_r_g_y,a_c_c_z___A_v_e_r_a_g_e_ _p_o_w_e_r,a_c_c_z___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e_ _C_o_u_n_t___0,a_c_c_z___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e_ _C_o_u_n_t___1,a_c_c_z___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e___0,a_c_c_z___E_C_D_F_ _P_e_r_c_e_n_t_i_l_e___1,a_c_c_z___E_C_D_F___0,a_c_c_z___E_C_D_F___1,a_c_c_z___E_C_D_F___2,a_c_c_z___E_C_D_F___3,a_c_c_z___E_C_D_F___4,a_c_c_z___E_C_D_F___5,a_c_c_z___E_C_D_F___6,a_c_c_z___E_C_D_F___7,a_c_c_z___E_C_D_F___8,a_c_c_z___E_C_D_F___9,a_c_c_z___E_n_t_r_o_p_y,a_c_c_z___H_i_s_t_o_g_r_a_m_ _m_o_d_e,a_c_c_z___I_n_t_e_r_q_u_a_r_t_i_l_e_ _r_a_n_g_e,a_c_c_z___K_u_r_t_o_s_i_s,a_c_c_z___M_a_x,a_c_c_z___M_e_a_n,a_c_c_z___M_e_a_n_ _a_b_s_o_l_u_t_e_ _d_e_v_i_a_t_i_o_n,a_c_c_z___M_e_d_i_a_n,a_c_c_z___M_e_d_i_a_n_ _a_b_s_o_l_u_t_e_ _d_e_v_i_a_t_i_o_n,a_c_c_z___M_i_n,a_c_c_z___P_e_a_k_ _t_o_ _p_e_a_k_ _d_i_s_t_a_n_c_e,a_c_c_z___R_o_o_t_ _m_e_a_n_ _s_q_u_a_r_e,a_c_c_z___S_k_e_w_n_e_s_s,a_c_c_z___S_t_a_n_d_a_r_d_ _d_e_v_i_a_t_i_o_n,a_c_c_z___V_a_r_i_a_n_c_e
4019.510106847788,40.267582717369145,998.0,3993.0,0.6237148,1.011009,0.00020032051282051281,0.00040064102564102563,0.0006009615384615385,0.0008012820512820513,0.001001602564102564,0.001201923076923077,0.0014022435897435897,0.0016025641025641025,0.0018028846153846155,0.002003205128205128,0.997170823837182,1.000442065,0.21237724999999996,-0.9062749032918722,1.025728,0.8832103068709936,0.131297949605306,0.9900297,0.028543299999999938,0.5200093,0.5057187,0.8973239804501957,-0.8952100516720904,0.15852406671489536,0.025129879727828597,561.2087343014452,5.622207316183584,998.0,3993.0,-0.005752051,0.5596254,0.00020032051282051281,0.00040064102564102563,0.0006009615384615385,0.0008012820512820513,0.001001602564102564,0.001201923076923077,0.0014022435897435897,0.0016025641025641025,0.0018028846153846155,0.002003205128205128,0.9997717219892744,0.004676356,0.40728606474999995,-1.5182999416127176,0.6408358,0.2488535539714984,0.20801981778991957,0.13698045,0.151292385,-0.02880572,0.66964152,0.3352933364303807,0.22605037332194317,0.22470765481035787,0.05049353013037095,592.9323191091928,5.940015218485202,998.0,3993.0,0.1825095,0.5489107,0.00020032051282051281,0.00040064102564102563,0.0006009615384615385,0.0008012820512820513,0.001001602564102564,0.001201923076923077,0.0014022435897435897,0.0016025641025641025,0.0018028846153846155,0.002003205128205128,0.9997064997004957,0.19886314,0.26865407500000005,-1.052609496841806,0.6244034,0.3087624122195513,0.12894824822449896,0.2202773,0.07364440000000001,0.1237678,0.5006356000000001,0.34463967593968264,0.7348659062184292,0.15310871638209683,0.023442279032173365
3900.247902314428,43.539271068479884,896.0,3584.0,0.7905582,1.014516,0.0002232142857142857,0.0004464285714285714,0.0006696428571428571,0.0008928571428571428,0.0011160714285714285,0.0013392857142857143,0.0015625,0.0017857142857142857,0.0020089285714285712,0.002232142857142857,0.9965770559492383,1.010041955,0.2105648000000001,-1.2833236713375553,1.054787,0.92848870890625,0.08178477909423829,0.99487505,0.02779295000000004,0.7564867,0.29830029999999996,0.9330546873703364,-0.5755877142427991,0.09219418125544172,0.00849976705736124,318.7678926914393,3.5584716755016665,896.0,3584.0,0.1084714,0.4139366,0.0002232142857142857,0.0004464285714285714,0.0006696428571428571,0.0008928571428571428,0.0011160714285714285,0.0013392857142857143,0.0015625,0.0017857142857142857,0.0020089285714285712,0.002232142857142857,0.9992270771498281,0.09855382500000001,0.29870595,-1.597458203271697,0.4460339,0.23180466302232142,0.12481032641224488,0.12314675,0.024886679999999994,0.0802654,0.3657685,0.2667462229831337,0.34231071518426354,0.1319853994837145,0.017420145676875703,428.11529836455713,4.779139298555003,896.0,3584.0,0.06979124,0.4653108,0.0002232142857142857,0.0004464285714285714,0.0006696428571428571,0.0008928571428571428,0.0011160714285714285,0.0013392857142857143,0.0015625,0.0017857142857142857,0.0020089285714285712,0.002232142857142857,0.9998895824499754,0.190862029,0.2820779,-1.4282316548887233,0.4949797,0.2674974822053572,0.1410436695630102,0.20383584999999999,0.14393129,0.02710636,0.46787334,0.30913015143755057,-0.012360362543536374,0.15494046450684718,0.024006547541597572
4407.521281291605,47.83504755037557,921.0,3686.0,0.9394444,1.010441,0.00021701388888888888,0.00043402777777777775,0.0006510416666666666,0.0008680555555555555,0.0010850694444444445,0.0013020833333333333,0.0015190972222222222,0.001736111111111111,0.001953125,0.002170138888888889,0.9982033406155902,0.9824844699999999,0.060973399999999844,-0.7725825986470909,1.050698,0.9774562344618055,0.02708593182700829,0.9849505000000001,0.024558499999999928,0.8558022,0.19489579999999995,0.9780047717744682,-0.5713073757845042,0.03275123395198113,0.0010726433253774017,163.217475254321,1.7714073719809094,921.0,3686.0,-0.2728231,0.1203066,0.00021701388888888888,0.00043402777777777775,0.0006510416666666666,0.0008680555555555555,0.0010850694444444445,0.0013020833333333333,0.0015190972222222222,0.001736111111111111,0.001953125,0.002170138888888889,0.9998930081053763,-0.21124537499999999,0.332757975,-1.4874670000895869,0.1829367,-0.0955040804047526,0.14939508843560836,-0.18206345000000002,0.11394584999999999,-0.3426394,0.5255761,0.1882032386532341,0.29397491227154005,0.16217098897647733,0.026299429665608734,315.7686909139045,3.427053298392712,921.0,3686.0,-0.1051849,0.3800381,0.00021701388888888888,0.00043402777777777775,0.0006510416666666666,0.0008680555555555555,0.0010850694444444445,0.0013020833333333333,0.0015190972222222222,0.001736111111111111,0.001953125,0.002170138888888889,0.999928672070251,-0.06761679000000001,0.45107901250000004,-1.8760243234654461,0.4482052,0.12546035606534073,0.22623405199731708,-0.044815415,0.093323035,-0.1586442,0.6068494,0.26177507827251234,0.13024466200083193,0.22975180230095674,0.05278589066053791
3586.782085909018,46.71505712306614,768.0,3072.0,0.931552,0.9894341,0.00026041666666666666,0.0005208333333333333,0.00078125,0.0010416666666666667,0.0013020833333333333,0.0015625,0.0018229166666666667,0.0020833333333333333,0.00234375,0.0026041666666666665,0.9995188360369435,0.9776987,0.03811960000000003,-0.9895366500460341,1.0012,0.9661812951562501,0.01946452566959634,0.974056,0.014277749999999978,0.9071948,0.09400520000000012,0.9664666755104079,-0.6276389807659476,0.02348488369848668,0.0005515397623314453,120.44734908941038,1.568733382253326,768.0,3072.0,0.1209184,0.1970413,0.00026041666666666666,0.0005208333333333333,0.00078125,0.0010416666666666667,0.0013020833333333333,0.0015625,0.0018229166666666667,0.0020833333333333333,0.00234375,0.0026041666666666665,0.9989501877169672,0.191965777,0.07026332499999999,-0.838457504933837,0.2449641,0.1737231106328125,0.030130522377254228,0.19195555,0.005147499999999999,0.09354032,0.15142378,0.17710589250135247,-1.0063296824005243,0.034449644276250614,0.0011867779907602067,304.2123183098967,3.962129699269298,768.0,3072.0,0.228163,0.3687071,0.00026041666666666666,0.0005208333333333333,0.00078125,0.0010416666666666667,0.0013020833333333333,0.0015625,0.0018229166666666667,0.0020833333333333333,0.00234375,0.0026041666666666665,0.9993438673231045,0.23891226000000002,0.07725254999999998,-0.9208959275395232,0.3976195,0.2751494429427083,0.04951521180133734,0.23876555,0.01891675000000001,0.2109051,0.1867144,0.2814639548738031,0.875212018166538,0.059285259057539376,0.003514741941519554
3131.44892922082,47.06115012354704,665.0,2662.0,0.9253894,1.020247,0.00030048076923076925,0.0006009615384615385,0.0009014423076923077,0.001201923076923077,0.0015024038461538462,0.0018028846153846155,0.0021033653846153845,0.002403846153846154,0.002704326923076923,0.0030048076923076925,0.9958202670180937,1.0197694,0.09022162500000008,2.352404487888994,1.124482,0.9664917464242788,0.06316663678018243,1.009064,0.014007149999999968,0.7056316,0.41885039999999996,0.9700207126959406,-1.7972723421099484,0.08266732820702563,0.006833887152888096,161.23396632015323,2.4231134102818337,665.0,2662.0,0.02130442,0.3084134,0.00030048076923076925,0.0006009615384615385,0.0009014423076923077,0.001201923076923077,0.0015024038461538462,0.0018028846153846155,0.0021033653846153845,0.002403846153846154,0.002704326923076923,0.0030048076923076925,0.9997945507851195,0.038014450000000005,0.277738765,-0.5976432454641722,0.5422135,0.1573440715383113,0.13513134277330938,0.09614494500000001,0.07914141500000002,-0.1300519,0.6722654,0.22010839653681452,0.8251156947120225,0.15391734592876255,0.023690549377754354,159.04342248219285,2.3901927033692942,665.0,2662.0,-0.05822461,0.2626298,0.00030048076923076925,0.0006009615384615385,0.0009014423076923077,0.001201923076923077,0.0015024038461538462,0.0018028846153846155,0.0021033653846153845,0.002403846153846154,0.002704326923076923,0.0030048076923076925,0.9998972753925596,0.24384848999999997,0.29536562499999997,-0.6766926019711583,0.4923851,0.1383314978772536,0.14262638802225325,0.1007042,0.15508365000000002,-0.2177195,0.7101046,0.21860807379541938,0.17799280042078958,0.16927458942079554,0.028653886623578907
3380.6234258480354,42.60931971071383,793.0,3174.0,0.7888247,0.9999205,0.00025201612903225806,0.0005040322580645161,0.0007560483870967742,0.0010080645161290322,0.0012600806451612903,0.0015120967741935483,0.0017641129032258064,0.0020161290322580645,0.0022681451612903227,0.0025201612903225806,0.9971113794940011,1.01075378,0.17679525000000007,-1.1924424898183972,1.026799,0.9164329360887097,0.10189876922263184,0.99120225,0.010365350000000051,0.7058946,0.3209044,0.9230230926136099,-0.7700999715561899,0.11010133128086928,0.012122303149819725,250.36526559083023,3.1555995158914825,793.0,3174.0,-0.04599041,0.3769018,0.00025201612903225806,0.0005040322580645161,0.0007560483870967742,0.0010080645161290322,0.0012600806451612903,0.0015120967741935483,0.0017641129032258064,0.0020161290322580645,0.0022681451612903227,0.0025201612903225806,0.9998735091230787,-0.007528298500000009,0.3906324875,-1.4550233268152246,0.4807316,0.1403397698984375,0.1951726252444714,0.01950154,0.06839996500000001,-0.09369181,0.57442341,0.25118934109220126,0.6155012155041804,0.20832866836608893,0.043400834063187864,509.9515962084854,6.427421177318949,793.0,3174.0,0.2341059,0.5044817,0.00025201612903225806,0.0005040322580645161,0.0007560483870967742,0.0010080645161290322,0.0012600806451612903,0.0015120967741935483,0.0017641129032258064,0.0020161290322580645,0.0022681451612903227,0.0025201612903225806,0.9996205273692355,0.24645284,0.22693735,-1.479901699901671,0.545644,0.33761386680947575,0.11329894334392883,0.26451625,0.0346379,0.1936544,0.3519896,0.3584913210529421,0.5959717597207592,0.12055249565329267,0.014532904208237146
2604.0383856713534,46.252902054553346,563.0,2252.0,0.812551,1.022969,0.0003551136363636364,0.0007102272727272727,0.001065340909090909,0.0014204545454545455,0.0017755681818181818,0.002130681818181818,0.0024857954545454545,0.002840909090909091,0.0031960227272727275,0.0035511363636363635,0.9973735506871445,1.0065163650000002,0.08015687500000002,-0.6973575635953364,1.053921,0.9575724439630681,0.07487911480823871,0.9897336999999999,0.029786300000000043,0.7378901,0.3160309000000001,0.961628587535878,-1.056227462948824,0.08823012483752025,0.007784554928844409,224.78344912184804,3.9926012277415284,563.0,2252.0,-0.03724129,0.5089181,0.0003551136363636364,0.0007102272727272727,0.001065340909090909,0.0014204545454545455,0.0017755681818181818,0.002130681818181818,0.0024857954545454545,0.002840909090909091,0.0031960227272727275,0.0035511363636363635,0.9998760449389879,0.07423349250000001,0.23997388999999997,-1.0642517724752583,0.5636949,0.19120892670809655,0.17241841583451703,0.17528919999999998,0.12466602999999997,-0.08892031,0.65261521,0.2825308266579417,0.5667546307513494,0.20799714988229445,0.04326281435915766,81.76191405806225,1.452254246146754,563.0,2252.0,-0.008892316,0.2585783,0.0003551136363636364,0.0007102272727272727,0.001065340909090909,0.0014204545454545455,0.0017755681818181818,0.002130681818181818,0.0024857954545454545,0.002840909090909091,0.0031960227272727275,0.0035511363636363635,0.9999380224694939,0.13768326499999997,0.08921245749999998,-0.775549072450509,0.3379136,0.13333284340240767,0.08287837301817023,0.1465312,0.051015515,-0.1070427,0.44495629999999997,0.1703959231237931,-0.22525495123885428,0.10609959230571356,0.011257123487438632
3492.1282549335715,49.61819060718346,704.0,2816.0,0.9577661,1.015069,0.0002840909090909091,0.0005681818181818182,0.0008522727272727272,0.0011363636363636363,0.0014204545454545455,0.0017045454545454545,0.0019886363636363634,0.0022727272727272726,0.002556818181818182,0.002840909090909091,0.9948751544287288,1.0121965099999999,0.05367212500000007,-0.8728713651611679,1.068113,0.9956820485511363,0.022759718145419064,1.0073265,0.008181999999999912,0.9083516,0.15976140000000005,0.9960330770642751,-0.7573123111490574,0.02644142203325757,0.0006991487991408388,89.4452792481504,1.2708905832360102,704.0,2816.0,-0.06424436,0.2478294,0.0002840909090909091,0.0005681818181818182,0.0008522727272727272,0.0011363636363636363,0.0014204545454545455,0.0017045454545454545,0.0019886363636363634,0.0022727272727272726,0.002556818181818182,0.002840909090909091,0.999903545629368,-0.07550857500000002,0.2854081075,-1.6422431440679024,0.3011133,0.08722942687488636,0.12505350277781083,0.066161185,0.12453362999999999,-0.2010492,0.5021625,0.15940699700921937,0.019659697701470764,0.13342270340004406,0.017801617782576128,101.47652088149599,1.4418374663469167,704.0,2816.0,-0.1545559,0.2231582,0.0002840909090909091,0.0005681818181818182,0.0008522727272727272,0.0011363636363636363,0.0014204545454545455,0.0017045454545454545,0.0019886363636363634,0.0022727272727272726,0.002556818181818182,0.002840909090909091,0.9998553184440516,0.21736992000000002,0.33887742499999995,-1.47707484492654,0.2923914,0.0626046249832983,0.1458268349919781,0.14715585,0.0988409,-0.2077518,0.5001432,0.16978974370852562,-0.35131730953684054,0.157826544026369,0.024909217999307395
3212.4721289534286,52.30335605590082,614.0,2457.0,1.018241,1.026322,0.0003255208333333333,0.0006510416666666666,0.0009765625,0.0013020833333333333,0.0016276041666666667,0.001953125,0.0022786458333333335,0.0026041666666666665,0.0029296875,0.0032552083333333335,0.9864055333882781,1.02191837,0.00610675000000005,3.077003466452541,1.051727,1.0225921638020834,0.004166379564242887,1.0232635,0.002971500000000127,0.9854856,0.06624140000000012,1.0226077471235133,-0.25204077307289696,0.005645441311422381,3.187100760071446e-05,5.222939260955758,0.08503645817251315,614.0,2457.0,-0.00265872,0.06033826,0.0003255208333333333,0.0006510416666666666,0.0009765625,0.0013020833333333333,0.0016276041666666667,0.001953125,0.0022786458333333335,0.0026041666666666665,0.0029296875,0.0032552083333333335,1.0,0.025655844999999983,0.03219528325,3.365308061487003,0.09413066,0.026027699246445313,0.02362705638773097,0.023847225,0.016030733999999998,-0.1797686,0.27389926,0.04123318494460138,-0.5433450285602394,0.031980219083244145,0.0010227344126122928,12.730453611518682,0.20726886374989711,614.0,2457.0,0.01465899,0.08215032,0.0003255208333333333,0.0006510416666666666,0.0009765625,0.0013020833333333333,0.0016276041666666667,0.001953125,0.0022786458333333335,0.0026041666666666665,0.0029296875,0.0032552083333333335,0.9998876057360349,0.06812443800000001,0.03794575500000001,-0.21264750672399169,0.1563543,0.05317759990080729,0.028313127662096732,0.061524895,0.017536009999999998,-0.03971206,0.19606636,0.0643741242141041,-0.6668030692636592,0.036279067478679275,0.0013161707371225643
2521.303371958983,42.83559925176662,588.0,2355.0,0.8777625,1.008478,0.00033967391304347825,0.0006793478260869565,0.0010190217391304348,0.001358695652173913,0.0016983695652173913,0.0020380434782608695,0.002377717391304348,0.002717391304347826,0.0030570652173913045,0.0033967391304347825,0.9979956001299741,0.9619416999999999,0.12194295,-0.8520063730242389,1.065926,0.9221137908288044,0.06720422014118618,0.9487671,0.0633708,0.768828,0.297098,0.925430160694487,-0.5496994345223921,0.07827604414095159,0.0061271390863562,250.7335307187694,4.259828928283544,588.0,2355.0,0.1182842,0.3010993,0.00033967391304347825,0.0006793478260869565,0.0010190217391304348,0.001358695652173913,0.0016983695652173913,0.0020380434782608695,0.002377717391304348,0.002717391304347826,0.0030570652173913045,0.0033967391304347825,0.9994694235638167,0.10807620300000001,0.16794027499999997,-0.5539763874065189,0.5060229,0.2643880692459239,0.09296271448180345,0.2514153,0.04849655,0.08713164,0.41889126000000004,0.2918349525167463,0.4864542747077681,0.12355803636698064,0.015266588350864108,243.80883564313038,4.142182053060319,588.0,2355.0,0.1046253,0.4207138,0.00033967391304347825,0.0006793478260869565,0.0010190217391304348,0.001358695652173913,0.0016983695652173913,0.0020380434782608695,0.002377717391304348,0.002717391304347826,0.0030570652173913045,0.0033967391304347825,0.9997641882505852,0.19736330199999996,0.2572704,-1.6427285668476312,0.4442807,0.25531460485054347,0.12489389157726842,0.196278,0.10564355,0.06440778,0.37987291999999995,0.2877768254003028,0.1600720652928402,0.1327778362057734,0.017629953787487194
3412.384913060274,50.315318682693515,678.0,2713.0,0.9889733,1.019081,0.00029481132075471697,0.0005896226415094339,0.000884433962264151,0.0011792452830188679,0.001474056603773585,0.001768867924528302,0.002063679245283019,0.0023584905660377358,0.0026533018867924527,0.00294811320754717,0.9939480092282642,0.99119645,0.027129474999999847,-1.6113137082834115,1.02821,1.0029087694575471,0.01276801909042364,1.0058259999999999,0.014493600000000051,0.9788586,0.049351400000000045,1.003000350519764,0.1614187628167165,0.01355371860110918,0.00018370328791805302,240.95970973781994,3.5529299577974043,678.0,2713.0,-0.3262947,-0.1357661,0.00029481132075471697,0.0005896226415094339,0.000884433962264151,0.0011792452830188679,0.001474056603773585,0.001768867924528302,0.002063679245283019,0.0023584905660377358,0.0026533018867924527,0.00294811320754717,0.9993966985259215,-0.33397333,0.183521575,-1.2446038849022065,-0.1085598,-0.25404140616155657,0.06943013742162121,-0.25182725,0.0736628,-0.3458372,0.23727740000000003,0.2665288920107536,0.6051562331849601,0.08062638669777385,0.006500614231938963,7.984931785617136,0.11773712452988996,678.0,2713.0,-0.03675868,0.07478972,0.00029481132075471697,0.0005896226415094339,0.000884433962264151,0.0011792452830188679,0.001474056603773585,0.001768867924528302,0.002063679245283019,0.0023584905660377358,0.0026533018867924527,0.00294811320754717,0.9999999999999999,-0.017931487500000006,0.0918977375,-0.8970660721720907,0.1057878,0.0063073720614610805,0.04028931715674896,-0.011576280000000001,0.020379163999999998,-0.05917125,0.16495905,0.04851853548752382,0.7734007460849733,0.048106811820493874,0.002314265343532409
3082.1269839413744,51.24920159530054,601.0,2406.0,1.000231,1.019758,0.0003324468085106383,0.0006648936170212766,0.0009973404255319148,0.0013297872340425532,0.0016622340425531915,0.0019946808510638296,0.002327127659574468,0.0026595744680851063,0.0029920212765957447,0.003324468085106383,0.9882012946898145,1.01895805,0.011517999999999917,-0.7304704035050888,1.029688,1.012206324800532,0.007571838271700986,1.0154955,0.004669499999999882,0.9867682,0.04291979999999995,1.0122466494070648,-0.7750932556832729,0.009035223828398789,8.163526962926527e-05,72.38961320616369,1.2036849552072446,601.0,2406.0,-0.1640355,-0.1451582,0.0003324468085106383,0.0006648936170212766,0.0009973404255319148,0.0013297872340425532,0.0016622340425531915,0.0019946808510638296,0.002327127659574468,0.0026595744680851063,0.0029920212765957447,0.003324468085106383,0.9994821068382431,-0.15794353,0.014930399999999983,-0.26374925825955,-0.1210701,-0.1547619380319149,0.008611598823704164,-0.1550811,0.0074059499999999945,-0.1881127,0.0670426,0.15513122148590422,0.11332949210903684,0.010697589275832411,0.00011443841631440463,55.423435281688995,0.9215735830011472,601.0,2406.0,0.05876875,0.2108453,0.0003324468085106383,0.0006648936170212766,0.0009973404255319148,0.0013297872340425532,0.0016622340425531915,0.0019946808510638296,0.002327127659574468,0.0026595744680851063,0.0029920212765957447,0.003324468085106383,0.9998849126307204,0.068714973,0.09609635750000001,-1.4036757479360744,0.2425779,0.11907884277260637,0.060673856657990036,0.07602341,0.025631485,0.03803328,0.20454462,0.1357399873879964,0.4850090176090904,0.06515806458167943,0.004245573380030307
3508.155982423314,45.69101305578685,768.0,3072.0,0.9244435,0.9954911,0.00026041666666666666,0.0005208333333333333,0.00078125,0.0010416666666666667,0.0013020833333333333,0.0015625,0.0018229166666666667,0.0020833333333333333,0.00234375,0.0026041666666666665,0.9987314768246686,0.9451003200000001,0.05514969999999997,-0.8530281591984838,1.042702,0.9552958498177084,0.0254653990208876,0.9527789,0.024247450000000004,0.8652444,0.1774576,0.955814985804996,0.08281657390665706,0.03149803820029379,0.0009921264104671666,167.92183526569232,2.1870517747550444,768.0,3072.0,-0.2346559,-0.1778817,0.00026041666666666666,0.0005208333333333333,0.00078125,0.0010416666666666667,0.0013020833333333333,0.0015625,0.0018229166666666667,0.0020833333333333333,0.00234375,0.0026041666666666665,0.9994750938584837,-0.201250015,0.045435425,-0.22064634060968746,-0.1370324,-0.20725318588541666,0.02249307326231554,-0.2066942,0.02300685000000001,-0.3205113,0.1834789,0.20911634226057205,-0.25864156389282345,0.027852496132045847,0.0007757615407856289,460.0001612755782,5.991145627449573,768.0,3072.0,-0.4210305,-0.2301973,0.00026041666666666666,0.0005208333333333333,0.00078125,0.0010416666666666667,0.0013020833333333333,0.0015625,0.0018229166666666667,0.0020833333333333333,0.00234375,0.0026041666666666665,0.9997812891077017,-0.33710015,0.159705525,-1.0318475927605462,-0.1511149,-0.33701254260416663,0.06365197879541017,-0.3508852,0.06490214999999999,-0.4892699,0.338155,0.3461093882943876,0.34524524967571074,0.07883054479698776,0.006214254792989893
3520.820474135643,51.914191597399636,678.0,2713.0,1.014483,1.024703,0.00029481132075471697,0.0005896226415094339,0.000884433962264151,0.0011792452830188679,0.001474056603773585,0.001768867924528302,0.002063679245283019,0.0023584905660377358,0.0026533018867924527,0.00294811320754717,0.9839403111458696,1.020759945,0.008665499999999993,17.53108996069986,1.063879,1.0187881187794812,0.004990925174279388,1.017603,0.00340650000000009,0.9406817,0.12319730000000007,1.0188119228396268,-1.0491079973378297,0.006964420574859763,4.8503153943529995e-05,80.52730945678488,1.1873681724680756,678.0,2713.0,-0.1905059,-0.1055795,0.00029481132075471697,0.0005896226415094339,0.000884433962264151,0.0011792452830188679,0.001474056603773585,0.001768867924528302,0.002063679245283019,0.0023584905660377358,0.0026533018867924527,0.00294811320754717,0.9998994497543201,-0.1990517565,0.077711175,-0.959749894221801,-0.03797239,-0.14794032936615567,0.03868009588098523,-0.13764110000000002,0.03940399999999998,-0.2857868,0.24781441,0.154079078585571,0.048780765690874396,0.04305834883982361,0.001854021404811939,18.258324830836713,0.269217411247961,678.0,2713.0,0.01350485,0.11856,0.00029481132075471697,0.0005896226415094339,0.000884433962264151,0.0011792452830188679,0.001474056603773585,0.001768867924528302,0.002063679245283019,0.0023584905660377358,0.0026533018867924527,0.00294811320754717,0.9997988995086403,0.024864460500000005,0.07809395,-1.1834002177885787,0.1414149,0.05870411179296875,0.03825601390823537,0.059125620000000004,0.04136693,-0.07049499,0.21190989,0.0733673010144684,0.33206830774966695,0.04400668263737046,0.001936588116746243
